ID_INMUEBLE,ID _ESTADO,ESTADO,NOMBRE_VIALIDAD,TIPO_VIALIDAD,NUMERO_EXTERIOR,NUMERO_INTERIOR,TIPO_ASENTAMIENTO,ID_LOCALIDAD,NOMBRE_LOCALIDAD,ID_MUNICIPIO,MUNICIPIO,CODIGO_POSTAL,NATURALEZA_INMUEBLE
3104,13,Hidalgo,Felipe Ángeles,Boulevard,sin número,sin número,Colonia,0001,Venta Prieta,48,Pachuca de Soto,42083,Urbana
3105,13,Hidalgo,de Los Minerales ,Calle,sin número,sin número,Colonia,0001,Infonavit Venta Prieta,48,Pachuca de Soto,42083,Urbana
3106,13,Hidalgo,Alfa Centauro Poniente ,Calle,sin número,sin número,Colonia,0001,José López Portillo,48,Pachuca de Soto,42020,Urbana
3107,13,Hidalgo,Carlos Castelan Canales ,Cerrada,109,sin número,Colonia,0001,Maestranza,48,Pachuca de Soto,42060,Urbana
3108,13,Hidalgo,Union ,Calle,sin número,sin número,Colonia,0001,Mariano Otero,48,Pachuca de Soto,42039,Urbana
3109,13,Hidalgo,del Trabajo ,Avenida,sin número,sin número,Colonia,0001,Morelos,48,Pachuca de Soto,42040,Urbana
3110,13,Hidalgo,Carrillo Puerto ,Calle,600,sin número,Colonia,0001,Morelos,48,Pachuca de Soto,42040,Urbana
3111,13,Hidalgo,Amado Nervo ,Calle,301,sin número,Colonia,0001,Morelos,48,Pachuca de Soto,42040,Urbana
3112,13,Hidalgo,Francisco Noble ,Calle,214,sin número,Colonia,0001,El Mosco,48,Pachuca de Soto,42050,Urbana
3113,13,Hidalgo,2 de Abril ,Calle,sin número,sin número,Colonia,0001,San Pedro Nopancalco,48,Pachuca de Soto,42084,Urbana
3114,13,Hidalgo,1ro de Mayo ,Avenida,601,sin número,Colonia,0001,San Pedro Nopancalco,48,Pachuca de Soto,42084,Urbana
3115,13,Hidalgo,15 de Septiembre,Calle,sin número,sin número,Colonia,0001,San Pedro Nopancalco,48,Pachuca de Soto,42084,Urbana
3116,13,Hidalgo,Lirio ,Calle,sin número,sin número,Colonia,0001,Cabañitas,48,Pachuca de Soto,42070,Urbana
3117,13,Hidalgo,Lirio ,Calle,sin número,sin número,Colonia,0001,Nueva Francisco I. Madero,48,Pachuca de Soto,42070,Urbana
3118,13,Hidalgo,Pachuca ,Calle,sin número,sin número,Colonia,0001,Céspedes Reforma,48,Pachuca de Soto,42090,Urbana
3119,13,Hidalgo, Avenida Juárez ,Prolongación,sin número,sin número,Colonia,0001,Constitución,48,Pachuca de Soto,42080,Urbana
3120,13,Hidalgo,Emiliano Zapata ,Calle,sin número,sin número,Colonia,0001,Cuauhtémoc,48,Pachuca de Soto,42020,Urbana
3121,13,Hidalgo,Felipe Ángeles ,Boulevard,sin número,sin número,Colonia,0001,Sin Nombre,48,Pachuca de Soto,42064,Urbana
3122,13,Hidalgo,16 de Septiembre de 1810 ,Calle,226,sin número,Colonia,0001,Periodistas,48,Pachuca de Soto,42060,Urbana
3123,13,Hidalgo,Morelos ,Calle,511,sin número,Colonia,0001,Centro,48,Pachuca de Soto,42000,Urbana
3124,13,Hidalgo,Hidalgo ,Calle,404,sin número,Colonia,0001,Centro,48,Pachuca de Soto,42000,Urbana
3125,13,Hidalgo,Gómez Pérez ,Calle,101,sin número,Colonia,0001,Centro,48,Pachuca de Soto,42000,Urbana
3126,13,Hidalgo,Arista ,Calle,615,sin número,Colonia,0001,La Surtidora,48,Pachuca de Soto,42050,Urbana
3127,13,Hidalgo,Emiliano Zapata ,Calle,sin número,sin número,Colonia,0001,20 de Noviembre,48,Pachuca de Soto,42039,Urbana
3128,13,Hidalgo,Cactus ,Calle,222,sin número,Colonia,0001,La Palma,48,Pachuca de Soto,42010,Urbana
3129,13,Hidalgo,Oaxaca ,Avenida,sin número,sin número,Colonia,0001,Javier Rojo Gómez,48,Pachuca de Soto,42030,Urbana
3130,13,Hidalgo,Pasaje Profesor y Licenciado Gaudencio Morales Hernández,Calle,sin número,sin número,Colonia,0001,Doctores,48,Pachuca de Soto,42090,Urbana
3131,13,Hidalgo,Ignacio Allende ,Calle,919,sin número,Colonia,0001,Parque Hidalgo,48,Pachuca de Soto,42050,Urbana
3132,13,Hidalgo,Revolución ,Avenida,101,sin número,Colonia,0001,Centro,48,Pachuca de Soto,42000,Urbana
3133,13,Hidalgo,Hidalgo ,Calle,805,sin número,Colonia,0001,Centro,48,Pachuca de Soto,42000,Urbana
3134,13,Hidalgo,del Bosque ,Circuito,sin número,sin número,Colonia,0001,Bosques del Peñar,48,Pachuca de Soto,42094,Urbana
3135,13,Hidalgo,Felipe Ángeles ,Boulevard,sin número,sin número,Colonia,0001,Sin Nombre,48,Pachuca de Soto,42064,Urbana
3136,13,Hidalgo,San Martín ,Calle,203,sin número,Colonia,0001,Las Palmitas,48,Pachuca de Soto,42094,Urbana
3137,13,Hidalgo,San Pedro ,Calle,201,sin número,Colonia,0001,Las Palmitas,48,Pachuca de Soto,42094,Urbana
3138,13,Hidalgo,Piracantos ,Avenida,sin número,sin número,Colonia,0001,Piracantos,48,Pachuca de Soto,42088,Urbana
3139,13,Hidalgo,Gobernadores,Circuito,sin número,sin número,Colonia,0001,Parque de Poblamiento,48,Pachuca de Soto,42032,Urbana
3140,13,Hidalgo,Federalismo ,Avenida,sin número,sin número,Colonia,0001,Parque de Poblamiento,48,Pachuca de Soto,42032,Urbana
3141,13,Hidalgo,Calle 18,Calle,200,sin número,Colonia,0001,Piracantos,48,Pachuca de Soto,42088,Urbana
3142,13,Hidalgo,Jaime Nuno,Calle,204,sin número,Colonia,0001,Revolución,48,Pachuca de Soto,42060,Urbana
3143,13,Hidalgo,Samuel Carro ,Calle,401,sin número,Colonia,0001,Revolución,48,Pachuca de Soto,42060,Urbana
3144,13,Hidalgo,16 de Enero de 1869 ,Calle,sin número,sin número,Colonia,0001,Periodistas,48,Pachuca de Soto,42060,Urbana
3145,13,Hidalgo,6,Avenida,500,sin número,Colonia,0001,Plutarco Elias Calles,48,Pachuca de Soto,42035,Urbana
3146,13,Hidalgo,6,Avenida,1502,sin número,Colonia,0001,Plutarco Elias Calles,48,Pachuca de Soto,42035,Urbana
3147,13,Hidalgo,Revolución,Avenida,904 - A,sin número,Colonia,0001,Revolución,48,Pachuca de Soto,42060,Urbana
3148,13,Hidalgo,Vicente Segura ,Calle,sin número,sin número,Colonia,0001,Centro,48,Pachuca de Soto,42000,Urbana
3149,13,Hidalgo,Juárez ,Avenida,sin número,sin número,Colonia,0001,Centro,48,Pachuca de Soto,42000,Urbana
3150,13,Hidalgo,Quincuagesima Legislatura,Calle,sin número,sin número,Colonia,0001,Rio de La Soledad,51,Mineral de la Reforma,42182,Urbana
3151,13,Hidalgo,Avenida Hidalgo ,Avenida,sin número,sin número,Colonia,0001,San Antonio El Desmonte,48,Pachuca de Soto,42083,Urbana
3152,13,Hidalgo,OrquiDía ,Calle,sin número,sin número,Colonia,0001,San Antonio El Desmonte,48,Pachuca de Soto,42083,Urbana
3153,13,Hidalgo,16 de Enero,Calle,sin número,sin número,Colonia,0001,San Antonio El Desmonte,48,Pachuca de Soto,42083,Urbana
3154,13,Hidalgo,Oaxaca ,Calle,106,sin número,Colonia,0001,San Bartolo,48,Pachuca de Soto,42039,Urbana
3155,13,Hidalgo,México ,Avenida,sin número,sin número,Colonia,0001,Venustiano Carranza,48,Pachuca de Soto,42030,Urbana
3156,13,Hidalgo,Calzada de Veracruz ,Calle,400,sin número,Colonia,0001,San Bartolo,48,Pachuca de Soto,42039,Urbana
3157,13,Hidalgo,Nevado de Popocatepetl,Calle,sin número,sin número,Colonia,0001,San Cayetano El Bordo,48,Pachuca de Soto,42084,Urbana
3158,13,Hidalgo,Nevado de Popocatepetl ,Calle,133,sin número,Colonia,0001,San Cayetano El Bordo,48,Pachuca de Soto,42084,Urbana
3159,13,Hidalgo,Hidalgo ,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42100,Urbana
3160,13,Hidalgo,Zacatecas ,Calle,4,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42100,Urbana
3161,13,Hidalgo,Colima ,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42100,Urbana
3162,13,Hidalgo,Flor de Alheli ,Calle,300,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42111,Urbana
3163,13,Hidalgo,5 de Mayo ,Avenida,305,sin número,Colonia,0001,Santa Julia,48,Pachuca de Soto,42080,Urbana
3164,13,Hidalgo,5 de Mayo ,Avenida,303,sin número,Colonia,0001,Santa Julia,48,Pachuca de Soto,42080,Urbana
3165,13,Hidalgo,Ejido 2 ,Calle,sin número,sin número,Colonia,0001,Santa Matilde,48,Pachuca de Soto,42119,Urbana
3166,13,Hidalgo,Reforma Agraria ,Avenida,sin número,sin número,Colonia,0001,Santa Matilde,48,Pachuca de Soto,42119,Urbana
3167,13,Hidalgo,Reforma Agraria ,Avenida,sin número,sin número,Colonia,0001,Santa Matilde,48,Pachuca de Soto,42119,Urbana
3168,13,Hidalgo,Hidalgo,Avenida,sin número,sin número,Colonia,0001,Eucalipto,48,Pachuca de Soto,42110,Urbana
3169,13,Hidalgo,Hidalgo,Avenida,sin número,sin número,Colonia,0001,La Palma,48,Pachuca de Soto,42110,Urbana
3170,13,Hidalgo,Hidalgo ,Avenida,88,sin número,Colonia,0001,La Palma,48,Pachuca de Soto,42110,Urbana
3171,13,Hidalgo,Pino ,Calle,114,sin número,Colonia,0001,El Tezontle,48,Pachuca de Soto,42084,Urbana
3172,13,Hidalgo,del Palmar ,Avenida,sin número,sin número,Colonia,0001,El Tezontle,48,Pachuca de Soto,42084,Urbana
3173,13,Hidalgo,Luis Donaldo Colosio ,Boulevard,sin número,sin número,Colonia,0001,El Palmar Ii,48,Pachuca de Soto,42088,Urbana
3174,13,Hidalgo,Paseo Toltecas ,Calle,sin número,sin número,Colonia,0001,Aquíles Serdán,48,Pachuca de Soto,42034,Urbana
3175,13,Hidalgo,Narciso Mendoza ,Prolongación,sin número,sin número,Colonia,0001,Javier Rojo Gómez,48,Pachuca de Soto,42030,Urbana
3176,13,Hidalgo,Luis Donaldo Colosio Murrieta,Boulevard,900,sin número,Colonia,0001,El Palmar II,48,Pachuca de Soto,42088,Urbana
3177,13,Hidalgo,Ramón G. Bonfil ,Boulevard,sin número,sin número,Colonia,0001,El Palmar II,48,Pachuca de Soto,42088,Urbana
3178,13,Hidalgo,Lic. Javier Rojo Gómez ,Avenida,sin número,sin número,Colonia,0001,Pachoacan,48,Pachuca de Soto,42083,Urbana
3179,13,Hidalgo,Germán Corona del Rosal ,Calle,sin número,sin número,Colonia,0001,Pachoacan,48,Pachuca de Soto,42083,Urbana
3180,13,Hidalgo,Otilio Villegas ,Calle,sin número,sin número,Colonia,0001,Pachoacan,48,Pachuca de Soto,42083,Urbana
3181,13,Hidalgo,José María Morelos y Pavón ,Calle,400,sin número,Colonia,0001,Venta Prieta,48,Pachuca de Soto,42083,Urbana
3182,13,Hidalgo,16 de Septiembre ,Calle,404,sin número,Colonia,0001,Venta Prieta,48,Pachuca de Soto,42083,Urbana
3183,13,Hidalgo, Felipe Ángeles ,Boulevard,sin número,sin número,Colonia,0001,Venta Prieta,48,Pachuca de Soto,42083,Urbana
3184,13,Hidalgo,16 de Septiembre de 1810,Calle,200,sin número,Colonia,0001,Venta Prieta,48,Pachuca de Soto,42083,Urbana
3185,13,Hidalgo,Veracruz,Calzada,400,sin número,Colonia,0001,Aquíles Serdán,48,Pachuca de Soto,42034,Urbana
3186,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42255,Urbana
3187,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42253,Urbana
3188,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42257,Urbana
3189,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42240,Urbana
3190,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42253,Urbana
3191,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42257,Urbana
3192,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42250,Urbana
3193,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42250,Urbana
3194,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42250,Urbana
3195,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42256,Urbana
3196,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42256,Urbana
3197,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42254,Urbana
3198,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42259,Urbana
3199,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42259,Urbana
3200,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42259,Urbana
3201,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Centro,47,Pacula,42240,Urbana
3202,13,Hidalgo,Francisco I. Madero ,Avenida,sin número,sin número,Colonia,0001,Centro,47,Pacula,42240,Urbana
3203,13,Hidalgo,Licenciado Alfonso I. Morin ,Calle,sin número,sin número,Colonia,0001,Centro,47,Pacula,42240,Urbana
3204,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42256,Urbana
3205,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42256,Urbana
3206,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42256,Urbana
3207,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42256,Urbana
3208,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42251,Urbana
3209,13,Hidalgo,Centro Poblado,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42251,Urbana
3210,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42251,Urbana
3211,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42253,Urbana
3212,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42253,Urbana
3213,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42253,Urbana
3214,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42256,Urbana
3215,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42241,Urbana
3216,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pacula,47,Pacula,42241,Urbana
3217,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42234,Urbana
3218,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42234,Urbana
3219,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42234,Urbana
3220,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42233,Urbana
3221,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42233,Urbana
3222,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42234,Urbana
3223,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42234,Urbana
3224,13,Hidalgo,Plaza Principal,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42234,Urbana
3225,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42237,Urbana
3226,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42237,Urbana
3227,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42237,Urbana
3228,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42230,Urbana
3229,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42230,Urbana
3230,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42223,Urbana
3231,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42230,Urbana
3232,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3233,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42230,Urbana
3234,13,Hidalgo,Miguel Hidalgo ,Avenida,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42230,Urbana
3235,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42230,Urbana
3236,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42235,Urbana
3237,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42230,Urbana
3238,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42224,Urbana
3239,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42225,Urbana
3240,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42233,Urbana
3241,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42223,Urbana
3242,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42223,Urbana
3243,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42225,Urbana
3244,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3245,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3246,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3247,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42236,Urbana
3248,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42236,Urbana
3249,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42236,Urbana
3250,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42224,Urbana
3251,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42224,Urbana
3252,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42233,Urbana
3253,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42233,Urbana
3254,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42222,Urbana
3255,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42233,Urbana
3256,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42233,Urbana
3257,13,Hidalgo,Centro de la comunidad ,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42221,Urbana
3258,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3259,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3260,13,Hidalgo,"La Peña-Aguazarca, Querrero ",Carretera,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3261,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3262,13,Hidalgo,Francia Cuartel Abasolo ,Calle,sin número,sin número,Colonia,0001,Abasolo,49,Pisaflores,42220,Urbana
3263,13,Hidalgo,Rubio ,Calle,sin número,sin número,Colonia,0001,Morelos,49,Pisaflores,42220,Urbana
3264,13,Hidalgo,Independencia ,Calle,sin número,sin número,Colonia,0001,Morelos,49,Pisaflores,42220,Urbana
3265,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42233,Urbana
3266,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42239,Urbana
3267,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42239,Urbana
3268,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42223,Urbana
3269,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42223,Urbana
3270,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42223,Urbana
3271,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3272,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3273,13,Hidalgo,Principal (Centro) ,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42220,Urbana
3274,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42236,Urbana
3275,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42236,Urbana
3276,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42224,Urbana
3277,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42224,Urbana
3278,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Pisaflores,49,Pisaflores,42232,Urbana
