ID_INMUEBLE,ID _ESTADO,ESTADO,OPERACION_ORIGEN,VALOR_CATASTRAL,TITULO_PROPIEDAD
3369,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2147052.573,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3370,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1979043.363,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3371,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1658583.904,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3372,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5679749.439,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3373,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,9962231.982,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3374,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,936066.6435,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3375,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4862974.137,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3376,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6402969.164,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3377,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6719717.053,
3378,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4625956.035,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3379,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2001642.303,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3380,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4741000.656,
3381,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7510756.589,
3382,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1272585.731,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3383,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1537376.748,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3384,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2533983.109,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3385,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1918368.261,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3386,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,744229.8174,
3387,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3561370.213,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3388,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,270883.3053,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3389,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1409400.384,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3390,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,932362.7367,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3391,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,556990.9445,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3392,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1871111.52,
3393,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1198277.698,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3394,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2372927.025,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3395,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,643713.4512,
3396,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,328498.2135,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3397,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2774992.491,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3398,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1044757.149,
3399,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,701187.8664,
3400,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3732516.249,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3401,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1110277.982,
3402,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2003941.279,
3403,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2759874.165,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3404,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3268889.299,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3405,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,462094.2989,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3406,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3239380.657,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3407,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,435272.9051,
3408,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2386736.212,
3409,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2813359.856,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3410,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,272556.4493,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3411,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1282573.507,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3412,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4250169.149,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3413,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,407812.9066,
3414,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3982082.932,
3415,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,656740.9853,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3416,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4043644.417,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3417,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2174831.874,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3418,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2261682.102,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3419,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,404875.3254,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3420,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1384494.804,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3421,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,254164.6365,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3422,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1868940.264,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3423,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,469052.5348,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3424,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3422920.732,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3425,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2216468.895,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3426,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,543120.4523,
3427,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1979674.304,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3428,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,436805.5561,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3429,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,464904.1591,
3430,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3484221.666,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3431,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,600032.8955,
3432,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2093345.925,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3433,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2871389.857,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3434,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2222254.653,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3435,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,664148.7988,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3436,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2567701.433,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3437,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,596712.1515,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3438,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5348441.365,
3439,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1762804.177,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3440,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,14177022.44,
3441,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3027496.755,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3442,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,10179485.27,
3443,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2494006.46,
3444,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2170744.805,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3445,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,362982.8627,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3446,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2438958.743,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3447,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3839546.383,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3448,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,367836.2578,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3449,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2943328.667,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3450,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2074570.95,
3451,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,640878.0466,
3452,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3697520.716,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3453,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2727863.47,
3454,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3371832.363,
3455,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,149433.4797,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3456,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2910759.832,
3457,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1773282.665,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3458,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,979619.4783,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3459,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5526356.61,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3460,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2156248.48,
3461,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,965570.1767,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3462,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,593732.4224,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3463,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1123944.121,
3464,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5329283.226,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3465,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1121389.703,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3466,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4894492.249,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3467,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,279964.2629,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3468,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2942434.62,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3469,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2709343.936,
3470,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,298356.0757,
3471,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1909300.076,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3472,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1155874.352,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3473,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,401043.6978,
3474,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4501779.367,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3475,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3378743.965,
3476,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1501104.006,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3477,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,19647309.56,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
