ID_INMUEBLE,ID _ESTADO,ESTADO,DENOMINACIÓN_INMUEBLE,NOMBRE_VIALIDAD,TIPO_ASENTAMIENTO,NATURALEZA_INMUEBLE,TIPO_INMUEBLE,USO_INMUEBLE
4506,13,Hidalgo,Primaria Indígena Centro de Educación Primaria Indígena,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria Indígena
4507,13,Hidalgo,Preescolar Indígena Ignacio Aldama,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
4508,13,Hidalgo,Primaria Indígena Artículo 3ro Constitucional,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
4509,13,Hidalgo,Telesecundaria 771,Plaza Principal ,Colonia,Urbana,Edificación,Telesecundaria
4510,13,Hidalgo,Primaria General 20 de Noviembre,Principal ,Colonia,Urbana,Edificación,Primaria General
4511,13,Hidalgo,Preescolar General Delfino Pando Medina,A Un Costado de La Carretera Nacional,Colonia,Urbana,Edificación,Preescolar General
4512,13,Hidalgo,Primaria General Benito Juárez,Miguel Hidalgo,Colonia,Urbana,Edificación,Primaria General
4513,13,Hidalgo,Telesecundaria 760, (Barrio La Esperanza) ,Colonia,Urbana,Edificación,Telesecundaria
4514,13,Hidalgo,Preescolar Indígena Lic. Benito Juárez,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
4515,13,Hidalgo,Primaria Indígena Ignacio Manuel Altamirano,Luis Donaldo Colosio Murrieta ,Colonia,Urbana,Edificación,Primaria Indígena
4516,13,Hidalgo,Preescolar Indígena Plutarco Elias Calles,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
4517,13,Hidalgo,Primaria Indígena Juan de La Barrera,Vicente Guerrero ,Colonia,Urbana,Edificación,Primaria Indígena
4518,13,Hidalgo,Telesecundaria 657,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4519,13,Hidalgo,Preescolar Indígena Juan Aldama,Principal ,Colonia,Urbana,Edificación,Preescolar Indígena
4520,13,Hidalgo,Primaria General Narciso Mendoza,Miguel Hidalgo,Colonia,Urbana,Edificación,Primaria General
4521,13,Hidalgo,Telesecundaria 150,Chachala-Chipoco ,Colonia,Urbana,Edificación,Telesecundaria
4522,13,Hidalgo,Preescolar Indígena Sor Juana Inés de La Cruz,Principal de La comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
4523,13,Hidalgo,Primaria General Profr. Eliseo Bandala Fernández,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
4524,13,Hidalgo,Telesecundaria 148,Centro de la localidad ,Colonia,Urbana,Edificación,Telesecundaria
4525,13,Hidalgo,Primaria Indígena Lic. Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
4526,13,Hidalgo,Primaria Indígena Vicente Guerrero,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
4527,13,Hidalgo,Primaria Indígena Centro de Educación Primaria Bilingüe,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
4528,13,Hidalgo,Preescolar General Cafentali,8 de Septiembre ,Colonia,Urbana,Edificación,Preescolar General
4529,13,Hidalgo,Primaria General José María Morelos y Pavón,Niños Héroes ,Colonia,Urbana,Edificación,Primaria General
4530,13,Hidalgo,Telesecundaria 147,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4531,13,Hidalgo,Primaria General Benito Juárez,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4532,13,Hidalgo,Preescolar General Juan Sebastian Hernández,Barrio Santa María ,Colonia,Urbana,Edificación,Preescolar General
4533,13,Hidalgo,Primaria General Benito Juárez,Independencia ,Colonia,Urbana,Edificación,Primaria General
4534,13,Hidalgo,Telesecundaria 99,Barrio Santa María ,Colonia,Urbana,Edificación,Telesecundaria
4535,13,Hidalgo,Preescolar General Luis Donaldo Colosio Murrieta,A Un Costado de La Clínica ,Colonia,Urbana,Edificación,Preescolar General
4536,13,Hidalgo,Primaria General José María Morelos,Barrio Cohuatza ,Colonia,Urbana,Edificación,Primaria General
4537,13,Hidalgo,Telesecundaria 155,Barrio Tizcuahuitl ,Colonia,Urbana,Edificación,Telesecundaria
4538,13,Hidalgo,Preescolar Indígena Venustiano Carranza,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
4539,13,Hidalgo,Primaria General Francisco I. Madero,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
4540,13,Hidalgo,Telesecundaria 345,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4541,13,Hidalgo,Preescolar Indígena Lic. Luis Donaldo Colosio Murrieta,Principal ,Colonia,Urbana,Edificación,Preescolar Indígena
4542,13,Hidalgo,Primaria Indígena Emiliano Zapata,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
4543,13,Hidalgo,Telesecundaria 569,Entrada a la comunidad ,Colonia,Urbana,Edificación,Telesecundaria
4544,13,Hidalgo,Preescolar General No Mile Inxochitl,Centro de la localidad ,Colonia,Urbana,Edificación,Preescolar General
4545,13,Hidalgo,Primaria General José Ma. Morelos,Tejkulis ,Colonia,Urbana,Edificación,Primaria General
4546,13,Hidalgo,Telesecundaria 475,Acosahuatl ,Colonia,Urbana,Edificación,Telesecundaria
4547,13,Hidalgo,Preescolar Indígena Agustín Melgar,Principal ,Colonia,Urbana,Edificación,Preescolar Indígena
4548,13,Hidalgo,Primaria General Rafael Rámirez Castañeda,Barrio Cuatlapal ,Colonia,Urbana,Edificación,Primaria General
4549,13,Hidalgo,Telesecundaria 664,Cuatlapal ,Colonia,Urbana,Edificación,Telesecundaria
4550,13,Hidalgo,Preescolar Indígena José Vasconcelos,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
4551,13,Hidalgo,Primaria General Juan Álvarez,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
4552,13,Hidalgo,Telesecundaria 459,Echeverría ,Colonia,Urbana,Edificación,Telesecundaria
4553,13,Hidalgo,Preescolar Indígena Ignacio Manuel Altamirano,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
4554,13,Hidalgo,Primaria Indígena Ignacio Allende,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
4555,13,Hidalgo,Telesecundaria 564,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4556,13,Hidalgo,Preescolar General Nabor Torres H.,Abajo de La Iglesia ,Colonia,Urbana,Edificación,Preescolar General
4557,13,Hidalgo,Primaria General Lázaro Cárdenas,Entrada a la comunidad ,Colonia,Urbana,Edificación,Primaria General
4558,13,Hidalgo,Preescolar General Citlalconetl,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
4559,13,Hidalgo,Primaria General Leóna Vicario,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4560,13,Hidalgo,Telesecundaria 151,Entrada de la comunidad ,Colonia,Urbana,Edificación,Telesecundaria
4561,13,Hidalgo,Primaria Indígena Valentín Gómez Farías,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria Indígena
4562,13,Hidalgo,Preescolar Indígena Emiliano Zapata,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
4563,13,Hidalgo,Primaria Indígena Vicente Guerrero,Entrada a la comunidad ,Colonia,Urbana,Edificación,Primaria Indígena
4564,13,Hidalgo,Preescolar General Daniel E. Medina,La Loma ,Colonia,Urbana,Edificación,Preescolar General
4565,13,Hidalgo,Primaria General Cristóbal Colón,México -Tampico ,Colonia,Urbana,Edificación,Primaria General
4566,13,Hidalgo,Telesecundaria 474,Cristóbal Colón,Colonia,Urbana,Edificación,Telesecundaria
4567,13,Hidalgo,Primaria Indígena Lázaro Cárdenas,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
4568,13,Hidalgo,Primaria Indígena General Ignacio Zaragoza,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
4569,13,Hidalgo,Preescolar Indígena Vasco de Quiroga,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
4570,13,Hidalgo,Primaria General Miguel Hidalgo,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4571,13,Hidalgo,Telesecundaria 152,Barrio Comala ,Colonia,Urbana,Edificación,Telesecundaria
4572,13,Hidalgo,Preescolar Indígena Joséfa Ortíz de Domínguez,En Frente de La Iglesia ,Colonia,Urbana,Edificación,Preescolar Indígena
4573,13,Hidalgo,Primaria General Benito Juárez,Barrio Plan ,Colonia,Urbana,Edificación,Primaria General
4574,13,Hidalgo,Telesecundaria 303,Barrio Centro ,Colonia,Urbana,Edificación,Telesecundaria
4575,13,Hidalgo,Preescolar Indígena Luis Donaldo Colosio Murrieta,Principal ,Colonia,Urbana,Edificación,Preescolar Indígena
4576,13,Hidalgo,Primaria General Independencia,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
4577,13,Hidalgo,Telesecundaria 699,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4578,13,Hidalgo,Preescolar Indígena Juan Escutia,Barrio Sabino Centro ,Colonia,Urbana,Edificación,Preescolar Indígena
4579,13,Hidalgo,Primaria Indígena Agustín de Iturbide,Centro de población ,Colonia,Urbana,Edificación,Primaria Indígena
4580,13,Hidalgo,Telesecundaria 175,Centro de la población ,Colonia,Urbana,Edificación,Telesecundaria
4581,13,Hidalgo,Preescolar Indígena Ignacio López Rayón,Principal ,Colonia,Urbana,Edificación,Preescolar Indígena
4582,13,Hidalgo,Primaria Indígena Pedro de Gante,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
4583,13,Hidalgo,Telesecundaria 153,Revolución ,Colonia,Urbana,Edificación,Telesecundaria
4584,13,Hidalgo,Preescolar Indígena Emiliano Zapata,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
4585,13,Hidalgo,Primaria Indígena Lic. Benito Juárez,Centro de la población,Colonia,Urbana,Edificación,Primaria Indígena
4586,13,Hidalgo,Preescolar General Jesús Bravo Olivares,Barrio Xochiayo ,Colonia,Urbana,Edificación,Preescolar General
4587,13,Hidalgo,Primaria General Vasco de Quiroga,López Mateos ,Colonia,Urbana,Edificación,Primaria General
4588,13,Hidalgo,Telesecundaria 154,A Orillla de La comunidad ,Colonia,Urbana,Edificación,Telesecundaria
4589,13,Hidalgo,Primaria Indígena Miguel Hidalgo y Costilla,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
4590,13,Hidalgo,Preescolar Indígena Fernando Montes de Oca,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
4591,13,Hidalgo,Primaria Indígena Lázaro Cárdenas,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
4592,13,Hidalgo,Primaria General Lic. Adolfo López Mateos,Adolfo López Mateos ,Colonia,Urbana,Edificación,Primaria General
4593,13,Hidalgo,Primaria Indígena Cristóbal Colón,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
4594,13,Hidalgo,Primaria General Vicente Guerrero,Tepetzintla ,Colonia,Urbana,Edificación,Primaria General
4595,13,Hidalgo,Primaria General Emiliano Zapata,Revolución,Colonia,Urbana,Edificación,Primaria General
4596,13,Hidalgo,Secundaria General Jesús Reyes Heroles,23 de Marzo ,Colonia,Urbana,Edificación,Secundaria General
4597,13,Hidalgo,Preescolar General Sor Juana Inés de La Cruz,23 de Marzo ,Colonia,Urbana,Edificación,Preescolar General
4598,13,Hidalgo,Preescolar General Salomon Velazco Molina,Curtidores ,Colonia,Urbana,Edificación,Preescolar General
4599,13,Hidalgo,Centro de Atención Múltiple número 17,23 de Marzo ,Colonia,Urbana,Edificación,Centro de Atención Múltiple (Cam)
4600,13,Hidalgo,Primaria General Niños Héroes,Barrio Nuevo ,Colonia,Urbana,Edificación,Primaria General
4601,13,Hidalgo,Primaria General Justo Sierra,16 de Enero ,Colonia,Urbana,Edificación,Primaria General
4602,13,Hidalgo,Telesecundaria 10,Curtidores,Colonia,Urbana,Edificación,Telesecundaria
4603,13,Hidalgo,Preescolar Indígena Vicente Guerrero,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
4604,13,Hidalgo,Primaria General Melchor Ocampo,Zona Centro ,Colonia,Urbana,Edificación,Primaria General
4605,13,Hidalgo,Telesecundaria 149,Barrio Xochititla ,Colonia,Urbana,Edificación,Telesecundaria
4606,13,Hidalgo,Preescolar Indígena Lázaro Cárdenas,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
4607,13,Hidalgo,Primaria Indígena Vicente Guerrero,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
4608,13,Hidalgo,Primaria Indígena Ignacio Allende,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria Indígena
4609,13,Hidalgo,Primaria General Ignacio Zaragoza,Centro de la localidad,Colonia,Urbana,Edificación,Primaria General
4610,13,Hidalgo,Preescolar General Leóna Vicario,Altamirano ,Colonia,Urbana,Edificación,Preescolar General
4611,13,Hidalgo,Primaria General Javier Rojo Gómez,Reforma ,Colonia,Urbana,Edificación,Primaria General
4612,13,Hidalgo,Preescolar General Anáhuac,Aquíles Serdán ,Colonia,Urbana,Edificación,Preescolar General
4613,13,Hidalgo,Primaria General Himno Naciónal,Parque Moctezuma ,Colonia,Urbana,Edificación,Primaria General
4614,13,Hidalgo,Primaria General Guadalupe Victoria,Eucaliptos ,Colonia,Urbana,Edificación,Primaria General
4615,13,Hidalgo,Secundaria General Revolución Mexicana, Doxey ,Colonia,Urbana,Edificación,Secundaria General
4616,13,Hidalgo,Preescolar General Profesora Rosaura Serrano de Hernández,Benito Juárez ,Colonia,Urbana,Edificación,Preescolar General
4617,13,Hidalgo,Preescolar General Camilo B. Serrano,Abasolo ,Colonia,Urbana,Edificación,Preescolar General
4618,13,Hidalgo,Primaria General Profr. Odón Zaragoza Ruíz,Francisco I. Madero ,Colonia,Urbana,Edificación,Primaria General
4619,13,Hidalgo,Primaria General Centro Educativo Doxey,Plaza Constitución ,Colonia,Urbana,Edificación,Primaria General
4620,13,Hidalgo,Preescolar General Jean Piaget,del Ejido,Colonia,Urbana,Edificación,Preescolar General
4621,13,Hidalgo,Preescolar General Emilia Avitia de Rossell,Abasolo ,Colonia,Urbana,Edificación,Preescolar General
4622,13,Hidalgo,Preescolar General Francisco Marquez,de Los Sauces ,Colonia,Urbana,Edificación,Preescolar General
4623,13,Hidalgo,Primaria General Leóna Vicario,Emiliano Zapata ,Colonia,Urbana,Edificación,Primaria General
4624,13,Hidalgo,Telesecundaria 247,16 de Septiembre ,Colonia,Urbana,Edificación,Telesecundaria
4625,13,Hidalgo,Preescolar General Carlos Perrault,del Trabajo ,Colonia,Urbana,Edificación,Preescolar General
4626,13,Hidalgo,Primaria General Cuauhtémoc,del Trabajo ,Colonia,Urbana,Edificación,Primaria General
4627,13,Hidalgo,Secundaria General Lic. Benito Juárez,Miguel Hidalgo ,Colonia,Urbana,Edificación,Secundaria General
4628,13,Hidalgo,Preescolar General Narciso Mendoza,Venustiano Carranza ,Colonia,Urbana,Edificación,Preescolar General
4629,13,Hidalgo,Preescolar General Joséfina Rabling de Reverter,Justo Sierra ,Colonia,Urbana,Edificación,Preescolar General
4630,13,Hidalgo,Primaria General Pedro María Anaya,Miguel Hidalgo ,Colonia,Urbana,Edificación,Primaria General
4631,13,Hidalgo,Primaria General Leandro Valle,Artículo 123 ,Colonia,Urbana,Edificación,Primaria General
4632,13,Hidalgo,Preescolar General Mitl,Corregidora ,Colonia,Urbana,Edificación,Preescolar General
4633,13,Hidalgo,Primaria General Ignacio Zaragoza,Adolfo López Mateos ,Colonia,Urbana,Edificación,Primaria General
4634,13,Hidalgo,Telesecundaria 324,Corregidora ,Colonia,Urbana,Edificación,Telesecundaria
4635,13,Hidalgo,Preescolar General Jaime Torres Bodet,Emiliano Zapata ,Colonia,Urbana,Edificación,Preescolar General
4636,13,Hidalgo,Primaria General Vasco de Quiroga,Independencia ,Colonia,Urbana,Edificación,Primaria General
4637,13,Hidalgo,Telesecundaria 567,Hidalgo ,Colonia,Urbana,Edificación,Telesecundaria
4638,13,Hidalgo,Preescolar General Gral. Felipe Ángeles,Niños Héroes ,Colonia,Urbana,Edificación,Preescolar General
4639,13,Hidalgo,Primaria General Belizario Domínguez,Hidalgo ,Colonia,Urbana,Edificación,Primaria General
4640,13,Hidalgo,Primaria General Cuitlahuac,Justo Sierra ,Colonia,Urbana,Edificación,Primaria General
4641,13,Hidalgo,Primaria General Itzcoatl, Venustiano Carranza,Colonia,Urbana,Edificación,Primaria General
4642,13,Hidalgo,Telesecundaria 11,Camino A Santiago Tlajomulco ,Colonia,Urbana,Edificación,Telesecundaria
4643,13,Hidalgo,Preescolar General Amado Paniagua Cortés,Juárez ,Colonia,Urbana,Edificación,Preescolar General
4644,13,Hidalgo,Primaria General Vicente Guerrero,Vicente Guerrero ,Colonia,Urbana,Edificación,Primaria General
4645,13,Hidalgo,Preescolar General Profesora Esperanza López Perea,Rio Casas Grandes ,Colonia,Urbana,Edificación,Preescolar General
4646,13,Hidalgo,Primaria General Lic. Javier Rojo Gómez,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4647,13,Hidalgo,Preescolar General Agustín de Iturbide,Álvaro Obregón,Colonia,Urbana,Edificación,Preescolar General
4648,13,Hidalgo,Primaria General 18 de Marzo,Álvaro Obregón ,Colonia,Urbana,Edificación,Primaria General
4649,13,Hidalgo,Telesecundaria 672,Ferrocarril ,Colonia,Urbana,Edificación,Telesecundaria
4650,13,Hidalgo,Primaria General Francisco Noble,Francisco Noble ,Colonia,Urbana,Edificación,Primaria General
4651,13,Hidalgo,Preescolar General Profesora Delia Salinas Jimenez,del Ejido ,Colonia,Urbana,Edificación,Preescolar General
4652,13,Hidalgo,Primaria General Niños Héroes,del Ejido ,Colonia,Urbana,Edificación,Primaria General
4653,13,Hidalgo,Primaria General Himno Naciónal,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4654,13,Hidalgo,Preescolar General Jean Piaget,Francisco Villa ,Colonia,Urbana,Edificación,Preescolar General
4655,13,Hidalgo,Primaria General Héroes de Chapultepec,Plaza de La Constitución ,Colonia,Urbana,Edificación,Primaria General
4656,13,Hidalgo,Telesecundaria 78,Francisco Villa,Colonia,Urbana,Edificación,Telesecundaria
4657,13,Hidalgo,Primaria General Niños del Tercer Milenio,Abedul ,Colonia,Urbana,Edificación,Primaria General
4658,13,Hidalgo,Preescolar General 30 de Abril,Mixtla ,Colonia,Urbana,Edificación,Preescolar General
4659,13,Hidalgo,Primaria General Toltecayotl,Estrella ,Colonia,Urbana,Edificación,Primaria General
4660,13,Hidalgo,Primaria General 10 de Mayo,República Mexicana ,Colonia,Urbana,Edificación,Primaria General
4661,13,Hidalgo,Preescolar General Batalla de Puebla,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
4662,13,Hidalgo,Primaria General Ignacio Zaragoza,La Palma ,Colonia,Urbana,Edificación,Primaria General
4663,13,Hidalgo,Primaria General Valentín Gómez Farías,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4664,13,Hidalgo,Preescolar General Acalli,Mariano Matamoros ,Colonia,Urbana,Edificación,Preescolar General
4665,13,Hidalgo,Primaria General Ricardo Flores Magón,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4666,13,Hidalgo,Primaria General Liberación Naciónal,16 de Septiembre ,Colonia,Urbana,Edificación,Primaria General
4667,13,Hidalgo,Preescolar General Nimitz Neki,Aldama ,Colonia,Urbana,Edificación,Preescolar General
4668,13,Hidalgo,Primaria General Guillermo Prieto,Insurgentes Poniente ,Colonia,Urbana,Edificación,Primaria General
4669,13,Hidalgo,Telesecundaria 466,Plan de Ayala ,Colonia,Urbana,Edificación,Telesecundaria
4670,13,Hidalgo,Preescolar General Quetzalcóatl,Francisco Villa ,Colonia,Urbana,Edificación,Preescolar General
